web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,page,results,total_pages,total_results,genres,spoken_languages,production_countries
https://www.nytimes.com/2023/04/21/movies/a-tourists-guide-to-love-review.html,Rachael Leigh Cook stars in this bland rom-com as a travel executive exploring Vietnam and getting over a breakup.,The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""A Tourist's Guide to Love (Movie)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Tsuchida, Steven"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Cook, Rachael Leigh"", ""rank"": 4, ""major"": ""N""}]",2023-04-21T07:03:25+0000,276.0,‘A Tourist’s Guide to Love’ Review: A Wearyingly Familiar Trip,,,A Tourist’s  Guide to Love,,,,By Elisabeth Vincentelli,,‘A Tourist’s Guide to Love’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2023/04/20/movies/other-peoples-children-review.html,"A radiant Virginie Efira stars as a Parisian teacher who blissfully falls for a man and his 4-year-old daughter, complicating everyone’s lives.",The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Zlotowski, Rebecca"", ""rank"": 2, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Other People's Children (Movie)"", ""rank"": 3, ""major"": ""N""}]",2023-04-20T15:35:13+0000,801.0,‘Other People’s Children’ Review: True Romance,Critic’s pick,,Intoxicating Love With a Sobering Turn,,,,By Manohla Dargis,,‘Other People’s Children’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2023/04/13/movies/one-true-loves-movie-review.html,"A film adaptation of Taylor Jenkins Reid’s novel has potential for drama, but it stumbles on stock melodrama.",The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Bracey, Luke (1989- )"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Liu, Simu"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Reid, Taylor Jenkins"", ""rank"": 4, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Soo, Phillipa"", ""rank"": 5, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Fickman, Andy"", ""rank"": 6, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""One True Loves (Movie)"", ""rank"": 7, ""major"": ""N""}]",2023-04-13T11:00:06+0000,320.0,‘One True Loves’ Review: A Romance Lost at Sea,,,One True Loves,,,,By Brandon Yu,,‘One True Loves’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2023/04/13/movies/the-lost-weekend-a-love-story-review.html,"There’s not much Lennon music heard in this doc about his affair with May Pang, and given how much Pang trashes his wife, Yoko Ono, it’s no surprise it was withheld.",The New York Times,"[{""name"": ""subject"", ""value"": ""Documentary Films and Programs"", ""rank"": 1, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""The Lost Weekend: A Love Story (Movie)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Pang, May"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Lennon, John"", ""rank"": 4, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Ono, Yoko"", ""rank"": 5, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Brandstein, Eve"", ""rank"": 6, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Kaufman, Richard S (Filmmaker)"", ""rank"": 7, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Samuels, Stuart (Filmmaker)"", ""rank"": 8, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Content Type: Personal Profile"", ""rank"": 9, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Pop and Rock Music"", ""rank"": 10, ""major"": ""N""}]",2023-04-13T11:00:03+0000,327.0,‘The Lost Weekend: A Love Story’ Review: When John Lennon Strayed,,,The Lost Weekend:  A Love Story,,,,By Glenn Kenny,,‘The Lost Weekend,,,,,nan,nan,nan
https://www.nytimes.com/2023/03/30/movies/a-thousand-and-one-review.html,"A mesmerizing Teyana Taylor stars in A.V. Rockwell’s feature directing debut, about motherhood and survival in a fast-changing city.",The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""A Thousand and One (Movie)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Rockwell, AV (Film Director)"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Taylor, Teyana (1990- )"", ""rank"": 4, ""major"": ""N""}]",2023-03-30T18:53:42+0000,971.0,‘A Thousand and One’ Review: A New York Love Story,Critic’s Pick,,An Unbending Will Meets a Shifting City,,,,By Manohla Dargis,,‘A Thousand and One’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2023/02/09/movies/your-place-or-mine-review.html,This humdrum Netflix romantic comedy features Reese Witherspoon and Ashton Kutcher as longtime friends with possibly hidden feelings for each other.,The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Your Place or Mine (Movie)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Witherspoon, Reese"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Kutcher, Ashton"", ""rank"": 4, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""McKenna, Aline Brosh"", ""rank"": 5, ""major"": ""N""}]",2023-02-10T00:00:05+0000,569.0,‘Your Place or Mine’ Review: Try Neither,,,They Have a Humdrum Kind of Love,,,,By Amy Nicholson,,‘Your Place or Mine’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2023/02/02/movies/love-in-the-time-of-fentanyl-review.html,"To combat the overdose crisis, a group that includes former and current users open a safe consumption site where shooting up does not have to mean death.",The New York Times,"[{""name"": ""subject"", ""value"": ""Documentary Films and Programs"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Fentanyl"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Drug Abuse and Traffic"", ""rank"": 3, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Volunteers and Community Service"", ""rank"": 4, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Love in the Time of Fentanyl (Movie)"", ""rank"": 5, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Askey, Colin"", ""rank"": 6, ""major"": ""N""}, {""name"": ""glocations"", ""value"": ""Vancouver (British Columbia)"", ""rank"": 7, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Overdose Prevention Society"", ""rank"": 8, ""major"": ""N""}]",2023-02-02T12:00:11+0000,306.0,"‘Love in the Time of Fentanyl’ Review: Heartbreak, Death and Hope in Vancouver",,,Love in the Time Of Fentanyl,,,,By Concepción de León,,‘Love in the Time of Fentanyl’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2023/01/31/movies/pamela-a-love-story-review.html,"This documentary from Ryan White rewinds, to powerful effect, on Pamela Anderson’s life and fame.",The New York Times,"[{""name"": ""subject"", ""value"": ""Documentary Films and Programs"", ""rank"": 1, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Anderson, Pamela (1967- )"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""White, Ryan (Filmmaker)"", ""rank"": 3, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Pamela, a Love Story (Movie)"", ""rank"": 4, ""major"": ""N""}]",2023-01-31T12:00:05+0000,295.0,"‘Pamela, a Love Story’ Review: A Frank Look Back",,,"Pamela, a Love Story",,,,By Glenn Kenny,,"‘Pamela, a Love Story’ Review",,,,,nan,nan,nan
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""In From the Side (Movie)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Carter, Matt (Filmmaker)"", ""rank"": 3, ""major"": ""N""}]",2023-01-19T17:50:16+0000,281.0,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,‘In From the Side’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2023/01/19/movies/after-love-review.html,"In this intelligent melodrama by the director Aleem Khan, a British woman discovers her husband has been leading a double life.",The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""After Love (2020) (Movie)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Khan, Aleem"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Scanlan, Joanna (1961- )"", ""rank"": 4, ""major"": ""N""}]",2023-01-19T12:00:06+0000,359.0,‘After Love’ Review: The Other Woman,Critic’s Pick,,After Love,,,,By Beatrice Loayza,,‘After Love’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2023/01/05/movies/alcarras-review.html,"In this naturalistic drama from Spain, a family confronts the impending loss of its generations-old farm.",The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Simon, Carla"", ""rank"": 2, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Alcarras (Movie)"", ""rank"": 3, ""major"": ""N""}]",2023-01-05T12:00:03+0000,306.0,‘Alcarràs’ Review: Labor of Love,,,Alcarràs,,,,By Devika Girish,,‘Alcarràs’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/12/15/movies/nelly-and-nadine-review.html,A family archive provides intimate records of a love affair that began between two women imprisoned in the Ravensbrück concentration camp.,The New York Times,"[{""name"": ""subject"", ""value"": ""Documentary Films and Programs"", ""rank"": 1, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Gertten, Magnus"", ""rank"": 2, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Nelly & Nadine (Movie)"", ""rank"": 3, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Content Type: Personal Profile"", ""rank"": 4, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Holocaust and the Nazi Era"", ""rank"": 5, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""World War II (1939-45)"", ""rank"": 6, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Women and Girls"", ""rank"": 7, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Homosexuality and Bisexuality"", ""rank"": 8, ""major"": ""N""}]",2022-12-15T12:00:04+0000,308.0,"‘Nelly & Nadine’ Review: An Unlikely Love, an Unlikely Record",,,Nelly &amp; Nadine,,,,By Teo Bugbee,,‘Nelly & Nadine’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/12/01/movies/lady-chatterleys-lover-review.html,The new Netflix adaptation of D.H. Lawrence’s once-controversial novel is both steamy and decorous.,The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Lady Chatterley's Lover (Movie)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Corrin, Emma (1995- )"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""De Clermont-Tonnerre, Laure"", ""rank"": 4, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Lawrence, D H"", ""rank"": 5, ""major"": ""N""}]",2022-12-01T16:40:55+0000,768.0,‘Lady Chatterley’s Lover’ Review: When Connie Met Ollie,,,A Love Whose Name Is Often Spoken,,,,By A.O. Scott,,‘Lady Chatterley’s Lover’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/11/23/movies/sound-of-christmas-review.html,A young singer gets more than she bargained for when she accepts a job as a nanny for a billionaire’s children.,The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Ne-Yo"", ""rank"": 2, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""The Sound of Christmas (Movie)"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Mattison, Booker T"", ""rank"": 4, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""McNeill, Serayah"", ""rank"": 5, ""major"": ""N""}]",2022-11-23T15:00:09+0000,277.0,‘The Sound of Christmas’ Review: A Gospel Singer Finds Love,,,The Sound  Of Christmas,,,,By Concepción de León,,‘The Sound of Christmas’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""The Inspection (Movie)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Bratton, Elegance"", ""rank"": 3, ""major"": ""N""}]",2022-11-17T12:00:07+0000,836.0,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,‘The Inspection’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/11/17/movies/bones-and-all-review.html,Luca Guadagnino’s latest stars Timothée Chalamet and Taylor Russell as young cannibals on the run.,The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Bones and All (Movie)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Guadagnino, Luca"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Chalamet, Timothee (1995- )"", ""rank"": 4, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Russell, Taylor (1994- )"", ""rank"": 5, ""major"": ""N""}]",2022-11-17T12:00:06+0000,710.0,‘Bones and All’ Review: You Eat What You Are,,,"It’s Eat, Prey, Love on a Journey of Self-Discovery",,,,By A.O. Scott,,‘Bones and All’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/10/20/movies/my-policeman-review.html,"A schoolteacher, her police officer husband and his lover deny each other romantic satisfaction in this dismal melodrama.",The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""My Policeman (Movie)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Grandage, Michael"", ""rank"": 3, ""major"": ""N""}]",2022-10-20T16:52:51+0000,303.0,"‘My Policeman’ Review: Two Love Affairs, Equally Tragic",,,My Policeman,,,,By Teo Bugbee,,‘My Policeman’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/09/08/movies/about-fate-review.html,"Thomas Mann’s beguiling performance drives this Emma Roberts vehicle, but the romantic comedy creaks under the weight of its coincidences.",The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""About Fate (Movie)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Vaysberg, Marius"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Mann, Thomas (1991- )"", ""rank"": 4, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Roberts, Emma (1991- )"", ""rank"": 5, ""major"": ""N""}]",2022-09-09T01:00:03+0000,289.0,‘About Fate’ Review: Love the One You’re With?,,,About Fate,,,,By Lisa Kennedy,,‘About Fate’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/09/01/movies/waiting-for-bojangles-review-endless-love.html,"Set in Paris in the 1960s, the film tells the story of two irrepressible lovers, and their young son, whose tale turns tragic.",The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Bourdeaut, Olivier"", ""rank"": 2, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Waiting for Bojangles (Movie)"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Roinsard, Regis"", ""rank"": 4, ""major"": ""N""}]",2022-09-01T11:00:06+0000,267.0,‘Waiting for Bojangles’ Review: Endless Love,,,Waiting for Bojangles,,,,By Calum Marsh,,‘Waiting for Bojangles’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/08/04/movies/i-love-my-dad-review.html,This comedy is a daddy-issues movie with a queasy premise truly made for these times.,The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Oswalt, Patton"", ""rank"": 2, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""I Love My Dad (Movie)"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Morosini, James"", ""rank"": 4, ""major"": ""N""}]",2022-08-04T11:00:05+0000,418.0,‘I Love My Dad’ Review: A Father Catfishes His Son,,,A Father Catfishes His Son. We Just Wait for the Ick.,,,,By Glenn Kenny,,‘I Love My Dad’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/07/28/movies/a-love-song-review.html,Two former childhood friends rekindle their connection in this sweetly hopeful story of romantic longing.,The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""A Love Song (Movie)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Walker-Silverman, Max"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Dickey, Dale (Actor)"", ""rank"": 4, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""STUDI, WES"", ""rank"": 5, ""major"": ""N""}]",2022-07-28T11:00:06+0000,395.0,‘A Love Song’ Review: When Moving Forward Means Looking Back,Critic’s Pick,,The Romantic Ache That Never Truly Dies,,,,By Jeannette Catsoulis,,‘A Love Song’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Holmes, Katie"", ""rank"": 2, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Alone Together (Movie)"", ""rank"": 3, ""major"": ""N""}]",2022-07-21T15:37:18+0000,254.0,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,‘Alone Together’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/07/21/movies/art-of-love-review.html,"A disillusioned college professor develops a relationship with a young Chinese woman, in a familiar and worn-out narrative.",The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Art of Love (Movie)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Kaplan, Betty (Film Director)"", ""rank"": 3, ""major"": ""N""}]",2022-07-21T13:21:43+0000,354.0,‘Art of Love’ Review: An Erotic Male Fantasy in Puerto Rico,,,Art of Love,,,,By Concepción de León,,‘Art of Love’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/07/21/movies/the-wheel-review.html,"In this marriage drama, a young couple heads to the countryside to break out of a toxic cycle.",The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""The Wheel (Movie)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Pink, Steve"", ""rank"": 3, ""major"": ""N""}]",2022-07-21T11:00:08+0000,287.0,‘The Wheel’ Review: Songs of Love and Hate,,,The Wheel,,,,By Nicolas Rapold,,‘The Wheel’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/07/07/movies/thor-love-and-thunder-review.html,"The director Taika Waititi injects antic silliness, once again, into this Marvel franchise starring Chris Hemsworth, who swings a mighty hammer and flexes mightier muscles.",The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Marvel Studios"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Bale, Christian"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Crowe, Russell"", ""rank"": 4, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Hemsworth, Chris"", ""rank"": 5, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Waititi, Taika"", ""rank"": 6, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Thompson, Tessa"", ""rank"": 7, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Portman, Natalie"", ""rank"": 8, ""major"": ""N""}]",2022-07-07T18:26:10+0000,942.0,‘Thor: Love and Thunder’ Review: A God’s Comic Twilight,,,"He’s Still a Norse God, But Also a Big Old Goof",,,,By Manohla Dargis,,‘Thor,,,,,nan,nan,nan
https://www.nytimes.com/2022/07/07/movies/both-sides-of-the-blade-review.html,"In the latest film from Claire Denis, Juliette Binoche plays a Parisian radio journalist in a romantic quandary.",The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Denis, Claire"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Binoche, Juliette"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Lindon, Vincent"", ""rank"": 4, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Both Sides of the Blade (Movie)"", ""rank"": 5, ""major"": ""N""}]",2022-07-07T11:00:07+0000,649.0,‘Both Sides of the Blade’ Review: Who Do You Love?,,,A Bliss Doomed To Be Doused,,,,By A.O. Scott,,‘Both Sides of the Blade’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/07/06/movies/fire-of-love-review.html,Sara Dosa’s new documentary chronicles the lives and deaths of the French scientists Katia and Maurice Krafft.,The New York Times,"[{""name"": ""subject"", ""value"": ""Documentary Films and Programs"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Volcanoes"", ""rank"": 2, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Fire of Love (Movie)"", ""rank"": 3, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Content Type: Personal Profile"", ""rank"": 4, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Deaths (Fatalities)"", ""rank"": 5, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Dosa, Sara"", ""rank"": 6, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Krafft, Maurice (1946-91)"", ""rank"": 7, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Krafft, Katia (1942-91)"", ""rank"": 8, ""major"": ""N""}]",2022-07-06T11:00:06+0000,609.0,‘Fire of Love’ Review: A Volcanic Romance,critic’s pick,,A Volcanic Romance Across Continents,,,,By A.O. Scott,,‘Fire of Love’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/06/22/movies/love-gelato-review.html,A mother’s final wish leads her daughter to retrace her Roman holiday in this lighthearted coming-of-age story.,The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Love & Gelato (Movie)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Camp, Brandon (1971- )"", ""rank"": 3, ""major"": ""N""}]",2022-06-23T03:06:01+0000,288.0,"‘Love & Gelato’ Review: A Young Girl, Transfigured by Italy",,,Love &amp; Gelato,,,,By Teo Bugbee,,‘Love & Gelato’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/06/16/movies/stay-prayed-up-review.html,"A new documentary about the gospel ensemble the Branchettes and its guiding light, Lena Mae Perry, is a plain-spoken tribute.",The New York Times,"[{""name"": ""subject"", ""value"": ""Documentary Films and Programs"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Gospel Music"", ""rank"": 2, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Stay Prayed Up (Movie)"", ""rank"": 3, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Content Type: Personal Profile"", ""rank"": 4, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Perry, Lena Mae"", ""rank"": 5, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Branchettes (Music Group)"", ""rank"": 6, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Anderson, DL (Filmmaker)"", ""rank"": 7, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Durning, Matthew"", ""rank"": 8, ""major"": ""N""}]",2022-06-16T11:00:08+0000,330.0,‘Stay Prayed Up’ Review: Spreading the Gospel of Love,,,Stay Prayed Up,,,,By Glenn Kenny,,‘Stay Prayed Up’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/06/02/movies/benediction-review.html,"Terence Davies’s latest film is a biography of Siegfried Sassoon, whose writing about World War I changed British literature.",The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Davies, Terence"", ""rank"": 2, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Benediction (Movie)"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Lowden, Jack (1990- )"", ""rank"": 4, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Poetry and Poets"", ""rank"": 5, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Sassoon, Siegfried"", ""rank"": 6, ""major"": ""N""}]",2022-06-02T11:00:06+0000,883.0,"‘Benediction’ Review: A Poet’s Life, in Love and War",,,"A Poet’s Life, In Love and War",,,,By A.O. Scott,,‘Benediction’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/05/26/movies/dinner-in-america-review.html,A rage-fueled rock singer on the run from the police meets and falls in love with a gullible young woman eager to escape her circumstances.,The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Rehmeier, Adam"", ""rank"": 2, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""Dinner in America (Book)"", ""rank"": 3, ""major"": ""N""}]",2022-05-26T11:00:04+0000,254.0,‘Dinner in America’ Review: A Punk-Rock Love Story,,,Dinner in America,,,,By Concepción de León,,‘Dinner in America’ Review,,,,,nan,nan,nan
https://www.nytimes.com/2022/05/03/movies/in-a-new-york-minute-review.html,This drama from Ximan Li teases time in telling the stories of three Chinese women living in a city that tempts promise but delivers frustration.,The New York Times,"[{""name"": ""subject"", ""value"": ""Movies"", ""rank"": 1, ""major"": ""N""}, {""name"": ""creative_works"", ""value"": ""In A New York Minute (Movie)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Ximan Li"", ""rank"": 3, ""major"": ""N""}]",2022-05-03T21:05:25+0000,299.0,‘In a New York Minute’ Review: Love or Freedom?,,,In a New York Minute,,,,By Lisa Kennedy,,‘In a New York Minute’ Review,,,,,nan,nan,nan
